url,tweet_id,tweet,name,username,fromDate,toDate
https://twitter.com/i/web/status/451557626770235392,451557626770235392,"Thank you for your kind words ""@hakimhorace Such dedication is hard to find, almost brought tears to my eyes."" http://t.co/66NeQSNPDb",Malaysia Airlines,MAS,2014-03-09T00:00:00-07:00,2014-04-07T00:00:00-07:00
https://twitter.com/i/web/status/451551142204293121,451551142204293121,"@jaredwong23 Hi Jared, kindly screen shot the error and email to socialmedia.team@malaysiaairlines.com, we'll check with the technical team.",Malaysia Airlines,MAS,2014-03-09T00:00:00-07:00,2014-04-07T00:00:00-07:00
https://twitter.com/i/web/status/451548300529790976,451548300529790976,"@azlan67_aziz Hi Azlan, thank you for flying Malaysia Airlines. Have a nice day.",Malaysia Airlines,MAS,2014-03-09T00:00:00-07:00,2014-04-07T00:00:00-07:00
https://twitter.com/i/web/status/451547901722759168,451547901722759168,"@salzian Hi Salzian, thank you and have a nice day.",Malaysia Airlines,MAS,2014-03-09T00:00:00-07:00,2014-04-07T00:00:00-07:00
https://twitter.com/i/web/status/451547266155700224,451547266155700224,"@ashleyleeyc Hi Ashley. Yes, the contest is extended till 31 May 2014. Thank you",Malaysia Airlines,MAS,2014-03-09T00:00:00-07:00,2014-04-07T00:00:00-07:00
https://twitter.com/i/web/status/451546834553417728,451546834553417728,"@rizqimukhriz Hi, kindly email your flight &amp; Enrich membership details to customer@malaysiaairlines.com, we'll check with the Enrich team.",Malaysia Airlines,MAS,2014-03-09T00:00:00-07:00,2014-04-07T00:00:00-07:00
https://twitter.com/i/web/status/451544570682036224,451544570682036224,"@notjustaboutwee Hi there, kindly click this link http://t.co/MwxchmsGc0 for more details. Thank you.",Malaysia Airlines,MAS,2014-03-09T00:00:00-07:00,2014-04-07T00:00:00-07:00
https://twitter.com/i/web/status/450940300588900352,450940300588900352,"[#MASalert] Today, full communications transcript between MH370 &amp; ATC Kuala Lumpur is shared with the family members http://t.co/xGT1P7SsHM",Malaysia Airlines,MAS,2014-03-09T00:00:00-07:00,2014-04-07T00:00:00-07:00
https://twitter.com/i/web/status/450880489025306626,450880489025306626,"@AlanHunt86 Hi Alan, kindly send your feedback to customer@malaysiaairlines.com, we'll highlight this to the relevant team. Thank you.",Malaysia Airlines,MAS,2014-03-09T00:00:00-07:00,2014-04-07T00:00:00-07:00
https://twitter.com/i/web/status/450219393805328384,450219393805328384,[#MASalert] Clarification on travel arrangements for #MH370 family members once confirmation received by authority - http://t.co/xGT1P7SsHM,Malaysia Airlines,MAS,2014-03-09T00:00:00-07:00,2014-04-07T00:00:00-07:00
https://twitter.com/i/web/status/449410572597997569,449410572597997569,"Intan Darlina Muhammad, MH370 caregiver, shares her firsthand experience in caring for the families. http://t.co/uIkNRRGIth",Malaysia Airlines,MAS,2014-03-09T00:00:00-07:00,2014-04-07T00:00:00-07:00
https://twitter.com/i/web/status/449384507821391872,449384507821391872,[#MASalert] The well-being and feelings of #MH370 family members have always been close to our hearts and minds - http://t.co/xGT1P7SsHM,Malaysia Airlines,MAS,2014-03-09T00:00:00-07:00,2014-04-07T00:00:00-07:00
https://twitter.com/i/web/status/448685583561261056,448685583561261056,We're deeply saddened by the loss of #MH370. Our prayers &amp; condolences are with the families in this moment of sorrow http://t.co/H6i1Y2GdL4,Malaysia Airlines,MAS,2014-03-09T00:00:00-07:00,2014-04-07T00:00:00-07:00
https://twitter.com/i/web/status/448137446446747648,448137446446747648,[#MASalert] We've provided an update on our communications with the families on this difficult day - http://t.co/xGT1P7SsHM,Malaysia Airlines,MAS,2014-03-09T00:00:00-07:00,2014-04-07T00:00:00-07:00
https://twitter.com/i/web/status/448110947937165312,448110947937165312,"We humbly offer our sincere thoughts, prayers
and condolences to everyone affected by #MH370 tragedy - http://t.co/xGT1P7SsHM",Malaysia Airlines,MAS,2014-03-09T00:00:00-07:00,2014-04-07T00:00:00-07:00
