text,in_reply_to_user_id,created_at,conversation_id,id,edit_history_tweet_ids,author_id,author_name,label,score
"“@MAS: At this point, no further developments regarding MH370 has been confirmed. waiting 4 new updates from DCA on the SAR efforts.”  #fb",19106719,"11 March 2014, 11:55:32 AM",442660412232716288,443248836933189632,['443248836933189632'],38349485,leroyng,NEU,0.97089022397995
@MAS train the officer's to use better English..speak in conference like market people...,19106719,"10 March 2014, 5:00:17 PM",442660412232716288,442963141253537792,['442963141253537792'],357544363,Gunascooby,NEU,0.8127943277359009
@MAS @TeamMsia sedih,19106719,"10 March 2014, 10:07:57 AM",442660412232716288,442859375573467136,['442859375573467136'],1440714804,afiqloveadriana,NEU,0.9064642786979675
เวลาผ่านไปกว่า 11 ชั่วโมงแล้ว ที่ @MAS Malaysia Airlines ยังไม่ให้ข้อมูลใดๆเพิ่มเติม,19106719,"10 March 2014, 8:07:41 AM",442660412232716288,442829107550617600,['442829107550617600'],80460341,LiShuhui,NEU,0.9676105976104736
@MAS prayers goes out to MH370 from London. Gutted when I read the news !,19106719,"10 March 2014, 8:03:27 AM",442660412232716288,442828042831138816,['442828042831138816'],2322425855,scoffina,NEG,0.5548475384712219
@MAS Hi im Uma frm KL kepong ...pray for MH 370..come bck well,19106719,"10 March 2014, 8:02:01 AM",442660412232716288,442827682330333184,['442827682330333184'],1942400095,umasweet80,POS,0.7506627440452576
"--&gt;&gt; @MAS: At this point, no further developments regarding MH370 has been confirmed. We are waiting for new updates from DCA,,,,",19106719,"10 March 2014, 6:04:35 AM",442660412232716288,442798129687953409,['442798129687953409'],452718417,JohnVassNascar,NEU,0.9744206666946411
@MAS We are with you MAS....our endless  prayers for MH370,19106719,"10 March 2014, 1:50:14 AM",442660412232716288,442734118548561921,['442734118548561921'],74909158,VizaGeek,POS,0.6847510933876038
@MAS don't make me speculate it's about hiding something conspiracy 😶,19106719,"10 March 2014, 1:46:51 AM",442660412232716288,442733266940866561,['442733266940866561'],44878964,misstillana,NEG,0.6709029078483582
"@MAS I thought that check CCTV about fake passengers is the first thing to do, are yours is broken? I don't hear about this on every news",19106719,"10 March 2014, 1:46:11 AM",442660412232716288,442733101584629761,['442733101584629761'],44878964,misstillana,NEG,0.8804225325584412
"@MAS Please check this out search this 8.695133, 106.590416 on google map now. Someone on twitter found this. http://t.co/OAodtfwRDp",19106719,"10 March 2014, 1:40:24 AM",442660412232716288,442731647302402049,['442731647302402049'],42009605,BettinevdH,NEU,0.9739159941673279
@MAS YOU ARE A FUCKING JOKE,19106719,"10 March 2014, 12:28:08 AM",442660412232716288,442713458547507200,['442713458547507200'],171764808,laluxdev,NEG,0.979800820350647
@MAS most of the passengers would have a mobile phone. Ever thought of locating the mobile phones through GPS like a lost iphone or Android?,19106719,"10 March 2014, 12:17:42 AM",442660412232716288,442710834255380481,['442710834255380481'],288568275,azmiparis,NEU,0.9082564115524292
@MAS are you sure?,19106719,"10 March 2014, 12:08:17 AM",442660412232716288,442708463253483520,['442708463253483520'],146617038,anavz02,NEU,0.9663127064704895
