text,in_reply_to_user_id,created_at,conversation_id,id,edit_history_tweet_ids,author_id,author_name,label,score
@MAS please retweet iPhones use a app called find my iphone families may be able to log on and get possible signal or position of plane,19106719,"14 March 2014, 7:48:25 PM",443060945057636352,444455003273846784,['444455003273846784'],2198485368,lee4_ryan,NEU,0.8803136944770813
@MAS secara peribadi kehilangan #MH370 amat mengejutkan dan membuat saya sedih sepanjang hari.doa dan ♥.,19106719,"14 March 2014, 10:05:40 AM",443060945057636352,444308350935629824,['444308350935629824'],2177672006,ZairinIsmail,NEU,0.944074809551239
@MAS harap jumpa #MH370 dengan selamat.sokongan untuk MAS .doa dan♥.,19106719,"14 March 2014, 10:01:59 AM",443060945057636352,444307426230030336,['444307426230030336'],2177672006,ZairinIsmail,NEU,0.9752557873725891
@MAS we together in this..God shall open ways.,19106719,"13 March 2014, 3:02:21 AM",443060945057636352,443839432815566848,['443839432815566848'],318310927,omondi001,POS,0.958056628704071
"“@MAS For the families involved, every minute is like an hour. Please keep them in your thoughts as we ... http://t.co/8bV63u6gM5",19106719,"12 March 2014, 10:37:32 PM",443060945057636352,443772789766361088,['443772789766361088'],77980795,din_se,NEU,0.9479225277900696
@MAS,19106719,"12 March 2014, 12:26:07 PM",443060945057636352,443618919559880704,['443618919559880704'],571562732,Shines_ithaa,NEU,0.9249069094657898
@MAS @yurikageyama its not just 239 something but people its a vast family of man woman relatives friends a human tragedy very sad,19106719,"12 March 2014, 6:19:46 AM",443060945057636352,443526724513316864,['443526724513316864'],1928799600,CClinchard,NEG,0.9724875092506409
@MAS We will and we're behind you :),19106719,"11 March 2014, 11:10:00 PM",443060945057636352,443418571268292609,['443418571268292609'],242261748,amarfrd,POS,0.9847311973571777
@mas God almighty help your people,19106719,"11 March 2014, 8:09:50 PM",443060945057636352,443373231643561984,['443373231643561984'],1073485832,GatibaruJoram,NEU,0.7299220561981201
@MAS @Olivia_Coriaty omg this is real?!!?!?!?,19106719,"11 March 2014, 3:21:30 PM",443060945057636352,443300671249731584,['443300671249731584'],74386621,Drkilluzionz,POS,0.8619290590286255
@MAS,19106719,"11 March 2014, 3:01:01 PM",443060945057636352,443295515724107776,['443295515724107776'],591583241,JorinMarattil,NEU,0.9249069094657898
@MAS This is heartbreaking! =(,19106719,"11 March 2014, 12:10:54 PM",443060945057636352,443252702420557824,['443252702420557824'],49043320,achidente,NEG,0.9711516499519348
"@MAS will pray for MH370 and the Families involved...hope can find MH370 asap...all my thoughts n prayer with 'em,God Bless.",19106719,"11 March 2014, 8:06:54 AM",443060945057636352,443191297507995648,['443191297507995648'],269168007,c4n6y91rl,POS,0.9110214710235596
@MAS and what of the phones that have rung out suggesting that the passengers r still alive?,19106719,"11 March 2014, 7:46:47 AM",443060945057636352,443186237315112960,['443186237315112960'],263122095,JCisJD,NEU,0.9651398062705994
@MAS MH 370..plesz come back.,19106719,"11 March 2014, 7:39:41 AM",443060945057636352,443184448553484288,['443184448553484288'],2373380934,masz_k,NEU,0.9036846160888672
"@MAS please try coordinates 7 40' 24.83"" N  103 47' 23.13 E  I work for an exploration tech. that searches for assets on and off shore",19106719,"11 March 2014, 6:07:06 AM",443060945057636352,443161151434539008,['443161151434539008'],20794676,osgood9,NEU,0.973319411277771
@MAS Praying for a miracle! Prayers with the families,19106719,"11 March 2014, 4:21:24 AM",443060945057636352,443134548214554625,['443134548214554625'],2237991834,PlatePlanePlace,POS,0.9660449624061584
@MAS @gbengasesan my heart goes unto them all........,19106719,"11 March 2014, 2:50:50 AM",443060945057636352,443111759302651905,['443111759302651905'],1635499843,Vikkylogistics,POS,0.7927514910697937
@MAS 🙏🙏🙏🙏🙏🙏🙏🙏,19106719,"11 March 2014, 2:26:35 AM",443060945057636352,443105656208257024,['443105656208257024'],279143490,italygirl330,NEU,0.9248374104499817
@MAS kindly use GPS to track the ringing phones,19106719,"11 March 2014, 2:25:56 AM",443060945057636352,443105493385359360,['443105493385359360'],1634890652,zenspeculator,NEU,0.9650022387504578
"@MAS we are praying here in the US, for our fellow citizens and each member aboard as well as their loved ones. Painfully unimaginable.",19106719,"11 March 2014, 2:25:16 AM",443060945057636352,443105325055754241,['443105325055754241'],103707227,RealBreeHines,NEG,0.7573584914207458
@MAS http://t.co/oqz0EacXWk via @Terasposcom,19106719,"11 March 2014, 2:02:14 AM",443060945057636352,443099528778895361,['443099528778895361'],1872553843,zaskia_imoet1,NEU,0.9723167419433594
@MAS   They are in my thoughts and prayers. .GOD BLESS THOSE WHO LOST THEIR LIVES.,19106719,"11 March 2014, 1:57:48 AM",443060945057636352,443098410166792192,['443098410166792192'],503064233,vickiemanthei,NEU,0.4815664291381836
@MAS we continue to pray and our thoughts with you and families. No one in this world  would like to happen  to anyone like these. Hoping x,19106719,"11 March 2014, 1:28:31 AM",443060945057636352,443091042884411393,['443091042884411393'],29881297,RemySmithUK,NEU,0.6586160063743591
