text,in_reply_to_user_id,created_at,conversation_id,id,edit_history_tweet_ids,author_id,author_name,label,score
@MAS,19106719,"18 March 2014, 4:23:21 AM",444331844574539776,445671754409971712,['445671754409971712'],1573146241,EmmaJA01,NEU,0.9249069094657898
@MAS u r so useless !,19106719,"16 March 2014, 6:48:41 PM",444331844574539776,445164747059920896,['445164747059920896'],167851036,MiSs_L_cOcOnUt,NEG,0.9803655743598938
@MAS we are confident that everyone out there are still alive..please hear our prayer and come home to your loved ones..,19106719,"16 March 2014, 4:02:56 PM",444331844574539776,445123034882387968,['445123034882387968'],2391134706,BiLiberius,POS,0.9327353835105896
@mas  why can't u investigate by last received  mobile signals of passenger boarded in to tht flight,19106719,"16 March 2014, 2:38:57 PM",444331844574539776,445101901378359296,['445101901378359296'],157908052,pankil_star,NEG,0.6349164843559265
@MAS u have no leads because you're a bunch of morons!,19106719,"16 March 2014, 6:40:34 AM",444331844574539776,444981511490514944,['444981511490514944'],330621680,FamilyPrac64,NEG,0.9824971556663513
"@MAS #MH370 With over 2000 satellites orbiting the earth, hard to believe there's not a single trace of this plane anywhere..",19106719,"15 March 2014, 5:11:47 PM",444331844574539776,444777974576218112,['444777974576218112'],551326592,mitesh1810,NEU,0.5943528413772583
@MAS  I could not find my car at the Rose Bowl for 3 HOURS after the Super Bowl game!  So never give-up hope!!!,19106719,"15 March 2014, 4:40:07 PM",444331844574539776,444770005251399680,['444770005251399680'],123497720,corvetteBeth,NEU,0.5143081545829773
@MAS hi this is intuitive clairvoyant Karuna M giving you some info abt d missing flight d search of d flight shub b intensified in d west,19106719,"15 March 2014, 3:51:38 PM",444331844574539776,444757804528570368,['444757804528570368'],2197164752,karunas_eye,NEU,0.9691187739372253
@MAS but my rules the jet not droped at disconnection place and second she travel of the front about 200-300 km or left or right,19106719,"15 March 2014, 12:33:49 PM",444331844574539776,444708022762233856,['444708022762233856'],2307067735,sheshramsirvi,NEU,0.974941611289978
@MAS Malaysia jet is disapared when leave the connection of k pur radar in that case two mistak responsible 1radar mistake 2piolot but,19106719,"15 March 2014, 12:32:01 PM",444331844574539776,444707571308302336,['444707571308302336'],2307067735,sheshramsirvi,NEG,0.6654387712478638
@MAS Why would you not report a hijack? Why would you keep families in despair for so long ? #heartless,19106719,"15 March 2014, 12:18:49 PM",444331844574539776,444704248991719424,['444704248991719424'],282854342,The1770Impact,NEG,0.9773019552230835
