text,in_reply_to_user_id,created_at,conversation_id,id,edit_history_tweet_ids,author_id,author_name,label,score
@MAS,19106719,"4 April 2014, 5:59:42 AM",450940300588900352,451856598210588672,['451856598210588672'],1957779804,OracleL1nk3r,NEU,0.9249069094657898
@MAS Search MH370 here... http://t.co/dhFC5BLI6g,19106719,"3 April 2014, 12:39:19 PM",450940300588900352,451594775418773504,['451594775418773504'],314431933,Buddhitakso,NEU,0.9738732576370239
"@MAS have you check MH370 at : 7 degrees north latitude 47'47 .90 ""East Longitude 105 degrees 13'39 .59"" Elevation - 30m. Eye height 5 m.",19106719,"2 April 2014, 1:42:13 PM",450940300588900352,451248218928455680,['451248218928455680'],181391191,IKRAAM_,NEU,0.978559136390686
@MAS,19106719,"2 April 2014, 12:49:47 PM",450940300588900352,451235021349597185,['451235021349597185'],1394844276,yuaysh,NEU,0.9249069094657898
"@MAS #MASalert try to find the plane in. Namibia , zimbabwe",19106719,"2 April 2014, 8:06:04 AM",450940300588900352,451163624099164160,['451163624099164160'],2170632578,MrPsycologic,NEU,0.9766356945037842
"@MAS gee, it's only been a month! You guys are a bunch of assholes! I hope you go out of buisiness",19106719,"2 April 2014, 6:43:21 AM",450940300588900352,451142805297967104,['451142805297967104'],330621680,FamilyPrac64,NEG,0.983414351940155
.@MAS Now why was this held for more than THREE WEEKS if there was nothing unusual?  What else hasn't been released? #MH370,19106719,"1 April 2014, 9:20:15 PM",450940300588900352,451001096710787072,['451001096710787072'],197958177,kyletiney,NEG,0.7897008657455444
@MAS America malaysian Airlines are to our twitters . Ask them what really Happened with flight 370 with 239 Human being on it .,19106719,"1 April 2014, 6:51:22 PM",450940300588900352,450963630704435200,['450963630704435200'],747599983,Obama26Obama,NEU,0.9363521933555603
@MAS what really happened with flight 370 with 239 Human being on B ? How does you all feeling if you are were family of those lost one ?,19106719,"1 April 2014, 6:49:22 PM",450940300588900352,450963126976929792,['450963126976929792'],747599983,Obama26Obama,NEU,0.8706132173538208
@MAS why you all lying to those family lost the love one ? Why you all don't tell them truth what really happened with the flight 370 ?,19106719,"1 April 2014, 6:47:18 PM",450940300588900352,450962605343924225,['450962605343924225'],747599983,Obama26Obama,NEG,0.9539076685905457
@MAS how the flight 370 crashed 3000 miles from kuala L to southern Indian sea ? Hove you find any part of flight 370 ? No stop lying,19106719,"1 April 2014, 6:45:54 PM",450940300588900352,450962254066757632,['450962254066757632'],747599983,Obama26Obama,NEG,0.922353208065033
@MAS we are all Praying some answer will come for the poor families...,19106719,"1 April 2014, 6:42:38 PM",450940300588900352,450961432168112128,['450961432168112128'],2313132087,ChristineStergi,NEU,0.8070262670516968
@MAS how we the people know Iran and his terrorist country friends highjacked the flight 370 ? We pray for the 239 passenger on plane,19106719,"1 April 2014, 6:41:41 PM",450940300588900352,450961191532118016,['450961191532118016'],747599983,Obama26Obama,NEG,0.6679291129112244
"@MAS we hold Iran responsible every major Terrorist attack in whole wild world . Don,t you all think so?",19106719,"1 April 2014, 6:39:55 PM",450940300588900352,450960747854458881,['450960747854458881'],747599983,Obama26Obama,NEG,0.9055652022361755
"@MAS flight 370 pilot was Muslim co- pilot was a Muslim don,t you all think so maybe Plane didn't crashed ?",19106719,"1 April 2014, 6:38:18 PM",450940300588900352,450960340876935169,['450960340876935169'],747599983,Obama26Obama,NEU,0.9453944563865662
@MAS we feel sorry for the family of lost one . How long going spending money search a sea? 10 more days black box going dead.,19106719,"1 April 2014, 6:36:27 PM",450940300588900352,450959877712535553,['450959877712535553'],747599983,Obama26Obama,NEG,0.968616247177124
"@MAS there is a Good possibility flight 370 been highjacked , don't you all think so? Don't you think this is a time to ask Terrorist countr",19106719,"1 April 2014, 6:33:40 PM",450940300588900352,450959176194207744,['450959176194207744'],747599983,Obama26Obama,NEU,0.8538557291030884
@MAS how long you all going to search sea? How nice people you all can be not to ask Terrorist country like Iran where is flight 370?,19106719,"1 April 2014, 6:31:23 PM",450940300588900352,450958600630857729,['450958600630857729'],747599983,Obama26Obama,NEU,0.5751063227653503
@MAS ask Iran . Hezbollah . Hamas Muslim country where is flight 370 . They may help you to find a plane,19106719,"1 April 2014, 6:29:37 PM",450940300588900352,450958157972402176,['450958157972402176'],747599983,Obama26Obama,NEU,0.9627245664596558
@MAS how smart you guys are ? There is no avanance show plane went done in sea . Why you all don't ask some of the Muslim country where is,19106719,"1 April 2014, 6:26:47 PM",450940300588900352,450957442449281024,['450957442449281024'],747599983,Obama26Obama,NEU,0.5105618834495544
"@MAS Sayunya.Apa pun saya pasti uncle Zaharie, Fariq dan anak kapal pasti utamakan keselamatan penumpang kerana mereka yang terbaik.♥MAS",19106719,"1 April 2014, 6:08:26 PM",450940300588900352,450952823962746880,['450952823962746880'],2177672006,ZairinIsmail,NEU,0.9716450572013855
@MAS Malaysian Flight (MH370) mishap debris spotted near to McDonald Kerguelen Island.   http://t.co/hcB1x2bHjC,19106719,"1 April 2014, 5:42:53 PM",450940300588900352,450946394803556352,['450946394803556352'],138395287,l2ddigital,NEU,0.815040647983551
