text,in_reply_to_user_id,created_at,conversation_id,id,edit_history_tweet_ids,author_id,author_name,label,score
@MAS prayers for them,19106719,"26 March 2014, 12:51:24 AM",448110947937165312,448517519020941312,['448517519020941312'],2388242935,edgardg80,NEU,0.9112542867660522
@MAS we offer our Sincere prayers to all the passenger &amp; crew of malaysian airlines MH370 condolence to all relatives ....,19106719,"25 March 2014, 8:05:18 PM",448110947937165312,448445519761653760,['448445519761653760'],1416940544,odlanor88,POS,0.5054225921630859
@MAS saya tetap ♥ MAS.,19106719,"25 March 2014, 7:56:36 PM",448110947937165312,448443331417083904,['448443331417083904'],2177672006,ZairinIsmail,NEU,0.9771221280097961
@MAS may God put the repose of their soul into peace and eternity! http://t.co/3BPzZjnGRS,19106719,"25 March 2014, 5:55:48 PM",448110947937165312,448412932318035968,['448412932318035968'],453843714,ShingShyne,POS,0.85625159740448
@MAS my prayers and hope to all passengers that they are still alive,19106719,"25 March 2014, 5:51:28 PM",448110947937165312,448411838477107200,['448411838477107200'],1958615208,JLayaoen,POS,0.8107572197914124
@MAS Ma-lie-sia!!!!!!!!!!!!!!,19106719,"25 March 2014, 5:31:06 PM",448110947937165312,448406713213800448,['448406713213800448'],765680912,liran017,NEU,0.8255741596221924
@MAS condolence to the bereaved family..We are very sorry in your loss.:(,19106719,"25 March 2014, 2:58:37 PM",448110947937165312,448368341015875584,['448368341015875584'],2433708881,mj_mag2007,NEG,0.943630039691925
@MAS may all the soul be rest in peace...,19106719,"25 March 2014, 1:36:38 PM",448110947937165312,448347708252643328,['448347708252643328'],2394027985,CenzonJun,POS,0.9243976473808289
"@MAS Heartfelt condolences to the Malaysian Airlines team as well. To our beloved MAS CEO Mr Ahmad Jauhari, pls stay strong sir.",19106719,"25 March 2014, 12:59:16 PM",448110947937165312,448338307047358464,['448338307047358464'],88937817,1181269114_230,POS,0.8499227166175842
@MAS,19106719,"25 March 2014, 12:13:04 PM",448110947937165312,448326680721907712,['448326680721907712'],2181112129,Meilannie2,NEU,0.9249069094657898
@MAS condolences from Ph people...,19106719,"25 March 2014, 12:12:28 PM",448110947937165312,448326526392475648,['448326526392475648'],60636761,TOORK,NEU,0.9561643600463867
@MAS,19106719,"25 March 2014, 12:04:18 PM",448110947937165312,448324474941624322,['448324474941624322'],797426359,butch040183,NEU,0.9249069094657898
@MAS sad...condolence to the family..,19106719,"25 March 2014, 11:51:02 AM",448110947937165312,448321134212030464,['448321134212030464'],2314442077,kirara1411,NEG,0.9212976694107056
@MAS we offer our prayers to the victims and their families,19106719,"25 March 2014, 11:44:48 AM",448110947937165312,448319565957566464,['448319565957566464'],143705849,youarehealed,NEU,0.7783079743385315
@MAS stay strong God will provide all the answers... Our prayers from Philippines,19106719,"25 March 2014, 11:42:13 AM",448110947937165312,448318916092116996,['448318916092116996'],917646794,nozomifaith0126,POS,0.9289835095405579
@MAS I humbly fuck you,19106719,"25 March 2014, 10:44:25 AM",448110947937165312,448304369071841281,['448304369071841281'],90543426,moneky719,NEG,0.9752375483512878
@MAS We need the truth!!!,19106719,"25 March 2014, 9:24:05 AM",448110947937165312,448284154950868992,['448284154950868992'],631547714,kellerdutoo,NEU,0.8780282139778137
@MAS,19106719,"25 March 2014, 8:52:41 AM",448110947937165312,448276249752788992,['448276249752788992'],2267333833,jubinmathew008,NEU,0.9249069094657898
"“@MAS: We humbly offer our sincere thoughts, prayers
&amp; condolences 2 every1 affected by #MH370 tragedy"" at least families can now hv closure",19106719,"25 March 2014, 8:28:35 AM",448110947937165312,448270184722092033,['448270184722092033'],406290393,bevng1971,POS,0.7917795181274414
@MAS How the hell does something like this happen! My heart breaks for the families &amp; passengers. Just awful! I can't believe it! 💔😢,19106719,"25 March 2014, 8:18:35 AM",448110947937165312,448267668307460096,['448267668307460096'],252150806,RubyTeuzday,NEG,0.9790393710136414
@MAS MAS as international carrier and reputable airline should make an all out check up on all their aircraft captains and co-pilots!,19106719,"25 March 2014, 5:21:42 AM",448110947937165312,448223155467726849,['448223155467726849'],1354118108,yem0462,NEU,0.5507339239120483
@MAS keep working to FIND IT!! Closure would be the best gift you could give the families #M370,19106719,"25 March 2014, 5:09:17 AM",448110947937165312,448220031009456129,['448220031009456129'],43964874,poliquest,POS,0.9615824818611145
@MAS your murders,19106719,"25 March 2014, 3:38:11 AM",448110947937165312,448197104293658626,['448197104293658626'],411659444,kidinamoto,NEG,0.9543816447257996
@MAS :( my condolences to all affected n their family n frnds!! RIP!,19106719,"25 March 2014, 3:18:33 AM",448110947937165312,448192162467823616,['448192162467823616'],155136946,ChikooA1,NEG,0.9583820700645447
@MAS what are you trying to hide?,19106719,"25 March 2014, 2:38:13 AM",448110947937165312,448182014337089536,['448182014337089536'],212544783,Weiyi_Wu,NEU,0.899258017539978
"@MAS what we need more is clear, logic, and complete chain of truth and proofs.",19106719,"25 March 2014, 12:59:58 AM",448110947937165312,448157289422540800,['448157289422540800'],1275678547,maoliang900824,NEU,0.8436324000358582
@MAS heart breaking so sad #crying,19106719,"24 March 2014, 11:49:08 PM",448110947937165312,448139461969604608,['448139461969604608'],50731557,idworld1975,NEG,0.9481402039527893
"@MAS Sending my deepest condolences, thoughts &amp; prayers to the victims &amp; their families involved. This is really devastating. :-( -_-",19106719,"24 March 2014, 11:41:08 PM",448110947937165312,448137449114304512,['448137449114304512'],135435635,djsammyt0917,NEG,0.9624200463294983
@MAS our deepest condolences from aching hearts from the Philippines. We are sincerely saddened by your loss. God bless your team.,19106719,"24 March 2014, 11:37:22 PM",448110947937165312,448136499494526977,['448136499494526977'],171553344,AngeliPV,NEG,0.6177355647087097
"“@MAS: We humbly offer our sincere thoughts, prayers
and condolences to everyone affected by #MH370 tragedy - http://t.co/8rUBzhE8db”",19106719,"24 March 2014, 11:28:40 PM",448110947937165312,448134310650867712,['448134310650867712'],2408321814,lilszz,NEU,0.7429066896438599
@MAS prayers!,19106719,"24 March 2014, 11:21:34 PM",448110947937165312,448132526368772097,['448132526368772097'],1348029342,Bernhardtbeach,NEU,0.8752869963645935
@MAS fuck Malaysia,19106719,"24 March 2014, 11:16:02 PM",448110947937165312,448131133968900096,['448131133968900096'],251425763,Lonnie_Bird,NEG,0.9769014716148376
@MAS you were doing fairly well on crisis communications until this. A text to tell them their family member is dead? #epicfail,19106719,"24 March 2014, 11:09:50 PM",448110947937165312,448129572358205440,['448129572358205440'],404629720,PenLK,NEG,0.9732398390769958
"“@MAS: We humbly offer our sincere thoughts, prayers
and condolences to everyone affected by #MH370 tragedy - http://t.co/aonJUt8iXJ”",19106719,"24 March 2014, 11:09:24 PM",448110947937165312,448129461150425088,['448129461150425088'],295530843,kemanggisan_,NEU,0.7375152707099915
@MAS,19106719,"24 March 2014, 11:05:11 PM",448110947937165312,448128403439648768,['448128403439648768'],96195070,anichemartin,NEU,0.9249069094657898
"“@MAS: We humbly offer our sincere thoughts, prayers
and condolences to everyone affected by #MH370 tragedy - http://t.co/qanJ4wT02Y”",19106719,"24 March 2014, 11:04:04 PM",448110947937165312,448128120164347905,['448128120164347905'],60064730,keithlens,NEU,0.7470236420631409
"@MAS 
malaysia-pm-tells-families-of-missing-jet-passenger-plane-is-lost-3-24-14
http://t.co/iOlINqokLq",19106719,"24 March 2014, 11:02:10 PM",448110947937165312,448127640852246528,['448127640852246528'],2372198839,obama74115205,NEG,0.7488493323326111
@MAS u done a good job..be strong!,19106719,"24 March 2014, 11:02:04 PM",448110947937165312,448127617128865794,['448127617128865794'],365964426,Niza_Harniza,POS,0.9897264838218689
"“@MAS: We humbly offer our sincere thoughts, prayers
and condolences to everyone affected by #MH370 tragedy - http://t.co/ilqmgPbmPD”",19106719,"24 March 2014, 11:00:32 PM",448110947937165312,448127230539866112,['448127230539866112'],162919006,dwdd_1134kHz,NEU,0.7546414732933044
@MAS,19106719,"24 March 2014, 11:00:15 PM",448110947937165312,448127160306245632,['448127160306245632'],2399090041,int06656811,NEU,0.9249069094657898
"Rip :( “@MAS: We humbly offer our sincere thoughts, prayers
and condolences to everyone affected by #MH370 tragedy - http://t.co/onFEamuQAQ”",19106719,"24 March 2014, 10:59:55 PM",448110947937165312,448127078370529280,['448127078370529280'],2390203566,BernicePaulJR,NEG,0.5504245758056641
"""@MAS We humbly offer our sincere thoughts, prayers and condolences to everyone affected by #MH370 tragedy - http://t.co/wHdMsmG1CR",19106719,"24 March 2014, 10:57:15 PM",448110947937165312,448126406606594048,['448126406606594048'],22305722,Niall_Ward,NEU,0.8014397621154785
"@MAS Does your company have an ounce of intelligence, seriously. http://t.co/RWYvreTcFM",19106719,"24 March 2014, 10:49:31 PM",448110947937165312,448124459472683008,['448124459472683008'],1469328974,Fewnblyg,NEG,0.9532082080841064
@MAS but the evidence that the plane crasheddd?..i hpee u can answer me....,19106719,"24 March 2014, 10:45:22 PM",448110947937165312,448123415593885697,['448123415593885697'],138984877,farahkhan95,NEU,0.8751322031021118
@MAS RIP to all ppl in MH370,19106719,"24 March 2014, 10:42:14 PM",448110947937165312,448122626158776321,['448122626158776321'],2409179082,Jukung888,NEU,0.61288982629776
@MAS Me too but I still smell a rat. What was it doing that far off course? What do we actually KNOW about the debris?,19106719,"24 March 2014, 10:38:52 PM",448110947937165312,448121781149122561,['448121781149122561'],21527733,thewr0ngchild,NEG,0.8544571995735168
@MAS We need a reasonable exlains,19106719,"24 March 2014, 10:36:47 PM",448110947937165312,448121254361706496,['448121254361706496'],1103224687,UNDFTDLava,NEU,0.9564741253852844
"“@MAS: We humbly offer our sincere thoughts, prayers
and condolences to everyone affected by #MH370 tragedy - http://t.co/ZQDxbIZieH”",19106719,"24 March 2014, 10:36:24 PM",448110947937165312,448121160077557760,['448121160077557760'],805962906,nikkidelc,NEU,0.7429825067520142
@MAS there is still no physical proof. You've called it too early mas.,19106719,"24 March 2014, 10:35:14 PM",448110947937165312,448120865071173632,['448120865071173632'],535126567,JoadieH,NEG,0.8029229044914246
@MAS deepest condolences to affected families n crews of #MH370 .,19106719,"24 March 2014, 10:27:46 PM",448110947937165312,448118987713282049,['448118987713282049'],221752595,vinaysalini,NEU,0.8236218094825745
@MAS please have MH370 memorial corner,19106719,"24 March 2014, 10:25:35 PM",448110947937165312,448118436967632896,['448118436967632896'],240265143,normaejmle,NEU,0.9701204299926758
@MAS takziah buat keluarga semua krew dan penumpang #MH370 . Alfatihah. Berita yg sungguh sedih buat kami 😥,19106719,"24 March 2014, 10:25:15 PM",448110947937165312,448118352330776577,['448118352330776577'],1456275666,jue_exora,NEU,0.9391813278198242
@MAS 呵呵 去你大爷的,19106719,"24 March 2014, 10:19:06 PM",448110947937165312,448116805513383936,['448116805513383936'],1614607454,HitoHu,NEU,0.9436365365982056
"RT @MAS: We humbly offer our sincere thoughts, prayers
and condolences to everyone affected by #MH370 tragedy - http://t.co/sYcZmvKFmh”",19106719,"24 March 2014, 10:18:02 PM",448110947937165312,448116536914370560,['448116536914370560'],39694657,emilya1128,NEU,0.7396777272224426
@MAS i dont know what to say..so sad..takziah,19106719,"24 March 2014, 10:16:53 PM",448110947937165312,448116245334736896,['448116245334736896'],1044862952,terry80lee,NEG,0.9617780447006226
@MAS may their soul rest in peace bt the blame is not to put on cpt #zaharie....possibly a hijack http://t.co/up3lo91Wnn,19106719,"24 March 2014, 10:14:59 PM",448110947937165312,448115768073658368,['448115768073658368'],1026624079,Chisopapodolski,NEU,0.6866925358772278
"“@MAS: We humbly offer our sincere thoughts, prayers
and condolences to everyone affected by #MH370 tragedy - http://t.co/9h5SEtXFjK”",19106719,"24 March 2014, 10:14:29 PM",448110947937165312,448115641736642560,['448115641736642560'],1494570259,soraya_aydin,NEU,0.7525030374526978
"“@MAS: We humbly offer our sincere thoughts, prayers
and condolences to everyone affected by #MH370 tragedy - http://t.co/4lAI5DQi0S” 💔",19106719,"24 March 2014, 10:14:27 PM",448110947937165312,448115634216632320,['448115634216632320'],256182482,MinionGooner,NEU,0.766204297542572
@MAS this is so unfortunate.  My heart goes out for all those on board and their loved ones,19106719,"24 March 2014, 10:12:32 PM",448110947937165312,448115151376769026,['448115151376769026'],443543618,_ManuMalhotra,NEG,0.9402625560760498
