text,in_reply_to_user_id,created_at,conversation_id,id,edit_history_tweet_ids,author_id,author_name,label,score
“@MAS: [#MASalert] Malaysia Airli' update on MH370 contained in media statement by Malaysia's Prime Minister today - http://t.co/S6sGGfnDk3”,19106719,"17 March 2014, 7:44:53 AM",444783805509824512,445360084978503680,['445360084978503680'],500283344,dan___os,NEU,0.9793949723243713
@MAS What did you do after you lost the signal of mh370? The first stepps after you know the ACARS signal switched off?,19106719,"16 March 2014, 10:15:56 PM",444783805509824512,445216906480742400,['445216906480742400'],168099327,drive_and_style,NEU,0.8282405138015747
"RT @MAS: ""the importance of validating new information before it is released into the public domain is paramount."" http://t.co/3OywCKJeII",19106719,"16 March 2014, 4:51:05 PM",444783805509824512,445135153489129474,['445135153489129474'],249485643,inessukamakan,NEU,0.9676244258880615
Hijacked ?!? RT “@MAS: [#MASalert] MAS updte on MH370 contained in media statement by Mlysia's PM today - http://t.co/VIqZGBBhMy”,19106719,"16 March 2014, 1:22:16 PM",444783805509824512,445082602202857473,['445082602202857473'],121986280,IpeyBamboo,NEU,0.7391858696937561
@MAS I hope the plane has landed somewhere and everyone is alive.,19106719,"16 March 2014, 12:32:17 PM",444783805509824512,445070025376817152,['445070025376817152'],93839918,surferbabes,POS,0.8671994805335999
@mas Facebook LARICCIA NELSON LINKS SHARED INFO PROFILE EDU AND MORE PAST DISASTERS MONTHS AGO!MH OG/OX!,19106719,"16 March 2014, 6:18:12 AM",444783805509824512,444975882185490432,['444975882185490432'],223171129,nelsonlariccia,NEG,0.9056040644645691
ICYMI: PRESS RELEASE FROM @MAS re #MH370 and to statements made by Malaysia PM http://t.co/xksOQl2pHT,19106719,"16 March 2014, 4:21:55 AM",444783805509824512,444946620061188096,['444946620061188096'],864233112,tomkorocz,NEU,0.9802839159965515
@MAS @jacklinshi OMG S T O P,19106719,"16 March 2014, 2:24:51 AM",444783805509824512,444917160398581761,['444917160398581761'],93902931,clipka_,NEG,0.7512836456298828
@MAS Could flight recorder of missing flight #MH370 have fallen into the Mariana Trench if the flight had that range? http://t.co/gBmixlQrWC,19106719,"16 March 2014, 2:17:30 AM",444783805509824512,444915309510938624,['444915309510938624'],87575779,paulwtech,NEU,0.9506439566612244
@MAS fuck!马国故意隐瞒飞机被军方击落的真相是吧?,19106719,"16 March 2014, 1:33:12 AM",444783805509824512,444904162245894144,['444904162245894144'],2391428545,tomoleeyu,NEG,0.9771809577941895
@MAS What the fuck are you doing? You fooled the world!!! Why don't you tell the truth at the very beginning!!!,19106719,"15 March 2014, 10:21:13 PM",444783805509824512,444855845788979200,['444855845788979200'],1249084808,lalawoo_chen,NEG,0.9795244336128235
@mas please jangan cuma fokus melakukan pencarian di laut saja tapi di daratan juga,19106719,"15 March 2014, 7:57:18 PM",444783805509824512,444819629966643200,['444819629966643200'],126795458,RedhaOktora,NEU,0.9532330632209778
@MAS mid air collision,19106719,"15 March 2014, 6:40:17 PM",444783805509824512,444800246103957505,['444800246103957505'],2331954695,TameraF78081788,NEU,0.8455816507339478
@MAS all the best!,19106719,"15 March 2014, 5:59:37 PM",444783805509824512,444790014782607360,['444790014782607360'],2378344916,peach_petunia,POS,0.9874972105026245
@MAS U knew exactly what happened fr day one.,19106719,"15 March 2014, 5:55:40 PM",444783805509824512,444789020527034368,['444789020527034368'],81849649,MadsOnly,NEU,0.8817397952079773
@MAS Thank U for Providing the Full Passenger Manifest! Hope and Prey MH370 is found as soon as Possible .#MH370MalaysianAirlines,19106719,"15 March 2014, 5:39:27 PM",444783805509824512,444784937787727872,['444784937787727872'],2311899500,kevin24peters,POS,0.9412152171134949
@MAS,19106719,"15 March 2014, 5:37:56 PM",444783805509824512,444784555828867072,['444784555828867072'],158240846,yoses61,NEU,0.9249069094657898
